ruu,link,text,user,date,is-retweet,is-pinned,external-link,replying-to,quoted-post,stats,pictures,videos,gifs
RUU Pendanaan Politik,https://twitter.com/dnd_kolejj/status/1748701927129678015#m,"6. Mendorong konsep Illicit enrichment dan Trading in Influence dgn harapan sbg arus utama dalam pemberantasan korupsi  7. Mendorong pengesahan RUU Pendanaan Politik, agar kegiatan seperti dalam pendanaan kampanye yang selama ini menjadi sumber penyebab korupsi dapat dihentikan.","{'name': '👉👈 FOLBEK', 'username': '@dnd_kolejj', 'profile_id': '1682341118720249856', 'avatar': 'https://pbs.twimg.com/profile_images/1682341118720249856/lBXl8400_bigger.jpg'}","Jan 20, 2024 · 1:40 PM UTC",False,False,,"['@dnd_kolejj', '@PartaiSocmed']",{},"{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
RUU Pendanaan Politik,https://twitter.com/tempodotco/status/1748322558259401080#m,"Anies Baswedan Sebut RUU Pendanaan Partai Politik di Program KPK, Ini Penjelasannya https://nasional.tempo.co/read/1823390/anies-baswedan-sebut-ruu-pendanaan-partai-politik-di-program-kpk-ini-penjelasannya?utm_source=Twitter&utm_medium=dlvr.it #TempoNasional","{'name': 'tempo.co', 'username': '@tempodotco', 'profile_id': '1580466468629594112', 'avatar': 'https://pbs.twimg.com/profile_images/1580466468629594112/Q-zcV6aQ_bigger.jpg'}","Jan 19, 2024 · 12:32 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 4}",[],[],[]
RUU Pendanaan Politik,https://twitter.com/eradotid/status/1748281155529723958#m,Respon Ganjar soal Anies Dorong RUU Pendanaan Politik: Saya Bukan Pak Anies https://era.id/nasional/146766/ganjar-soal-anies-dorong-ruu-pendanaan-politik-saya-bukan-pak-anies,"{'name': 'ERA.id', 'username': '@eradotid', 'profile_id': '1784392855789907968', 'avatar': 'https://pbs.twimg.com/profile_images/1784392855789907968/g6A_2K69_bigger.jpg'}","Jan 19, 2024 · 9:48 AM UTC",False,False,,[],{},"{'comments': 21, 'retweets': 0, 'quotes': 0, 'likes': 16}",[],[],[]
RUU Pendanaan Politik,https://twitter.com/ShanonM65637/status/1747989712617517091#m,"Mendorong pengesahan RUU Pendanaan Politik dalam rangka perbaikan tata kelola partai politik yg mencakup aspek pembiayaan, pengelolaan partai & partisipasi Pemilu, Pilpres, & Pilkada. #AMINAjaDulu","{'name': 'Shanon Massine', 'username': '@ShanonM65637', 'profile_id': '1745741509436002304', 'avatar': 'https://pbs.twimg.com/profile_images/1745741509436002304/000N1NnA_bigger.jpg'}","Jan 18, 2024 · 2:29 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",['https://pbs.twimg.com/media/GEIbXcKaQAAP7wy.jpg'],[],[]
RUU Pendanaan Politik,https://twitter.com/jpnncom/status/1747955321811919027#m,Anies Bakal Mendorong RUU Pendanaan Politik Demi Mencegah Korupsi https://www.jpnn.com/news/anies-bakal-mendorong-ruu-pendanaan-politik-demi-mencegah-korupsi #AniesMuhaimin2024,"{'name': 'JPNN.com', 'username': '@jpnncom', 'profile_id': '1523518470499205121', 'avatar': 'https://pbs.twimg.com/profile_images/1523518470499205121/EJf01gIy_bigger.jpg'}","Jan 18, 2024 · 12:13 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 0}",[],[],[]
RUU Pendanaan Politik,https://twitter.com/Dinda86304/status/1747952547778957648#m,"Mendorong pengesahan RUU Pendanaan Politik dalam rangka perbaikan tata kelola partai politik yg mencakup aspek pembiayaan, pengelolaan partai & partisipasi Pemilu, Pilpres, & Pilkada. #AMINAjaDulu","{'name': 'Stephanie Monn', 'username': '@Dinda86304', 'profile_id': '1745820566001766400', 'avatar': 'https://pbs.twimg.com/profile_images/1745820566001766400/xA3JF0oR_bigger.jpg'}","Jan 18, 2024 · 12:02 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",['https://pbs.twimg.com/media/GEH5jUsaYAAiX38.jpg'],[],[]
RUU Pendanaan Politik,https://twitter.com/w9npil/status/1747862622777827799#m,"pas sem 1, kelas gw kunjungan ke dpp demokrat dan itu pertama kali gw tau kalo partai2 tuh hampir ga dapet dana dari negara, jadi yg biayain itu anggota2nya (makanya korupsi buat cari dana?). jadi, menurut gw, lumayan menarik anies ada gagasan buat bikin ruu pendanaan politik.","{'name': 'lala', 'username': '@w9npil', 'profile_id': '1834940066122321921', 'avatar': 'https://pbs.twimg.com/profile_images/1834940066122321921/xc7HQK91_bigger.jpg'}","Jan 18, 2024 · 6:04 AM UTC",False,False,,[],"{'link': 'https://twitter.com/Mdy_Asmara1701/status/1747624175462723630#m', 'text': 'Penyampaian Gagasan Antikorupsi pasangan AMIN di KPK..  Komitmen pak Anies Baswedan & Cak Imin dalam memberantas korupsi harus dimulai dari puncak 👍', 'user': {'name': 'Maudy Asmara', 'username': '@Mdy_Asmara1701', 'profile_id': '1603554732202553345', 'avatar': 'https://pbs.twimg.com/profile_images/1603554732202553345/n_kziDFc_mini.jpg'}, 'date': 'Jan 17, 2024 · 2:17 PM UTC', 'pictures': [], 'videos': ['https://video.twimg.com/ext_tw_video/1747623584078458883/pu/pl/nghYpEbld3RBkmTT.m3u8?tag=12'], 'gifs': []}","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 1}",[],[],[]
RUU Pendanaan Politik,https://twitter.com/kumparan/status/1747858749082185744#m,Anies berencana mendorong RUU pendanaan politik dalam mengatasi tindakan korupsi. https://kumparan.com/kumparannews/atasi-tindak-korupsi-anies-berencana-dorong-ruu-pendanaan-politik-21zSuLbT0UY?utm_source=Twitter&utm_medium=post&utm_campaign=int,"{'name': 'kumparan', 'username': '@kumparan', 'profile_id': '1834219801319014400', 'avatar': 'https://pbs.twimg.com/profile_images/1834219801319014400/Rc1QgiEg_bigger.jpg'}","Jan 18, 2024 · 5:49 AM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",[],[],[]
RUU Pendanaan Politik,https://twitter.com/aniesstatement/status/1747856979547316415#m,6. Mendorong pengesahan RUU Pendanaan Politik 7. Mendorong konsep 'illicit enrichment' dan 'trading in influence' sesuai dengan UNCAC 8. Memberikan hadiah yang layak untuk pemburu koruptor.,"{'name': 'Pernyataannya Anies', 'username': '@aniesstatement', 'profile_id': '1747902962633187328', 'avatar': 'https://pbs.twimg.com/profile_images/1747902962633187328/UuXI4h9X_bigger.jpg'}","Jan 18, 2024 · 5:42 AM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",[],[],[]
RUU Pendanaan Politik,https://twitter.com/IDNTimes/status/1747826232799232319#m,"Anies Baswedan, berjanji jika menang Pemilu 2024 akan mendorong pengesahan Rancangan Undang-Undang (RUU) Pendanaan Partai Politik.  #IDNTimesNews https://www.idntimes.com/news/indonesia/santi-dewi/anies-bakal-dorong-pengesahan-ruu-pendanaan-parpol-jika-menang-pemilu?utm_source=twitter&utm_medium=twitter&utm_campaign=twitter","{'name': 'IDN Times', 'username': '@IDNTimes', 'profile_id': '1724291491164717056', 'avatar': 'https://pbs.twimg.com/profile_images/1724291491164717056/4eicKfLo_bigger.jpg'}","Jan 18, 2024 · 3:40 AM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 1}",['https://pbs.twimg.com/media/GEGGVVNbcAAZ1jd.jpg'],[],[]
