ruu,link,text,user,date,is-retweet,is-pinned,external-link,replying-to,quoted-post,stats,pictures,videos,gifs
RUU Penyiaran,https://twitter.com/AchsanKhan/status/1831059101570486693#m,"Makanya mau digoalkan RUU penyiaran, ternyata PSI mengakuisisinya secara gamblang. Bangs*t rezim ini & keberlanjutan. Prabowo jangan seperti Joko Widodo dong ! #MrPausFransiskusHelpIndonesia #HadangJokowiPrabowo #HadangJokowiPrabowo #RawatlahKemarahanIniDemiPerbaikanIndonesia","{'name': 'Achsan Khan', 'username': '@AchsanKhan', 'profile_id': '1781711507375661056', 'avatar': 'https://pbs.twimg.com/profile_images/1781711507375661056/yf-FIdsL_bigger.jpg'}","Sep 3, 2024 · 7:58 PM UTC",False,False,,"['@BudiSetyarso', '@BocorAlusPol']","{'link': 'https://twitter.com/ardibhironx/status/1830857482249601479#m', 'text': 'Jubir @psi_id was right', 'user': {'name': 'September Hitam!', 'username': '@ardibhironx', 'profile_id': '1830503624201703424', 'avatar': 'https://pbs.twimg.com/profile_images/1830503624201703424/Cqy9LU8a_mini.jpg'}, 'date': 'Sep 3, 2024 · 6:36 AM UTC', 'pictures': ['https://pbs.twimg.com/media/GWiDLJ_bAAAJeNg.jpg'], 'videos': [], 'gifs': []}","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}","['https://pbs.twimg.com/media/GWk6KYOXEAAITxA.jpg', 'https://pbs.twimg.com/media/GWk6KaNa0AAClxq.jpg', 'https://pbs.twimg.com/media/GWk6Kixa8AA6j7P.jpg']",[],[]
RUU Penyiaran,https://twitter.com/kegelappan/status/1831026552601235480#m,Menjelaskan kenapa ruu penyiaran yang kontroversi kemarin ada larangan jurnalisme investigasi. Bagian dari pelemahan sendi-sendi demokrasi 😮‍💨,"{'name': '\U0001fab7\U0001fa75🍉✊🏽', 'username': '@kegelappan', 'profile_id': '1834992560311615495', 'avatar': 'https://pbs.twimg.com/profile_images/1834992560311615495/jSUCseEz_bigger.jpg'}","Sep 3, 2024 · 5:48 PM UTC",False,False,,[],"{'link': '', 'text': '', 'user': {}, 'date': '', 'pictures': [], 'videos': [], 'gifs': []}","{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 7}",[],[],[]
RUU Penyiaran,https://twitter.com/Krishna63602298/status/1830075786931720641#m,"Berpendapat sih bebas tapi didenger gak?, tapera, ruu tni, ruu penyiaran, ruu peramapasan aset (mereka bukan demi kepentingan rakyat tapi partai)","{'name': 'Mood', 'username': '@Krishna63602298', 'profile_id': '1587549765721808896', 'avatar': 'https://pbs.twimg.com/profile_images/1587549765721808896/9co8HXJ__bigger.jpg'}","Sep 1, 2024 · 2:50 AM UTC",False,False,,['@Rigensih'],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
RUU Penyiaran,https://twitter.com/CVNKJL/status/1830055367164022949#m,"Kalok bapack ini udah mulai gerah dan nyinggung 02 podkas 02 itu, Keknya RUU penyiaran bakalan goal nih..","{'name': 'CVNKJL™️', 'username': '@CVNKJL', 'profile_id': '1539583611820978180', 'avatar': 'https://pbs.twimg.com/profile_images/1539583611820978180/sGeB50hu_bigger.jpg'}","Sep 1, 2024 · 1:29 AM UTC",False,False,,[],"{'link': 'https://twitter.com/tempodotco/status/1830003643854012559#m', 'text': 'Prabowo Kembali Singgung Podcast: Budaya Bangsa Ingin Pemimpin Rukun https://nasional.tempo.co/read/1910930/prabowo-kembali-singgung-podcast-budaya-bangsa-ingin-pemimpin-rukun?utm_source=Twitter&utm_medium=dlvr.it #TempoNasional', 'user': {'name': 'tempo.co', 'username': '@tempodotco', 'profile_id': '1580466468629594112', 'avatar': 'https://pbs.twimg.com/profile_images/1580466468629594112/Q-zcV6aQ_mini.jpg'}, 'date': 'Aug 31, 2024 · 10:04 PM UTC', 'pictures': [], 'videos': [], 'gifs': []}","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
RUU Penyiaran,https://twitter.com/Tyobian/status/1829911837409788336#m,Sudah dibilang carilah pemimpin yang kalau didemo menemui pendemonya. Siap-siap RUU penyiaran. Tambah ga bisa apa-apa.,"{'name': 'Noctis Lucis Caelum', 'username': '@Tyobian', 'profile_id': '1709914829543411712', 'avatar': 'https://pbs.twimg.com/profile_images/1709914829543411712/-aYMU1cM_bigger.jpg'}","Aug 31, 2024 · 3:59 PM UTC",False,False,,[],"{'link': 'https://twitter.com/Yurissa_Samosir/status/1829717014719730049#m', 'text': 'Orang kalau di tanya harusnya di Jawab @gibran_tweet bukan diam dan langsung pergi, hargai dong Wartawan yg sudah Menunggu bahkan sampai Kepanasan demi Menafkahi Keluarganya....kau sih enak Bapakmu yg cari Kerjaan...', 'user': {'name': 'Yurisa Agustina Samosir', 'username': '@Yurissa_Samosir', 'profile_id': '1829919359579684864', 'avatar': 'https://pbs.twimg.com/profile_images/1829919359579684864/cEc17ZaW_mini.jpg'}, 'date': 'Aug 31, 2024 · 3:05 AM UTC', 'pictures': [], 'videos': ['https://video.twimg.com/ext_tw_video/1829716964480315392/pu/pl/D8wSZV9WVCjQR14t.m3u8?tag=12'], 'gifs': []}","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
RUU Penyiaran,https://twitter.com/queerlinci/status/1829876341988344121#m,"RUU Penyiaran yg ada pasal pemidanaan konten berbau LGBT aja belom jelas nasib revisinya kemana, ini malah masalahin stereotip fashion anying","{'name': 'Windy, et al. (ΘΔ)', 'username': '@queerlinci', 'profile_id': '1826939991588777984', 'avatar': 'https://pbs.twimg.com/profile_images/1826939991588777984/lC982hlU_bigger.jpg'}","Aug 31, 2024 · 1:38 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 0}",[],[],[]
RUU Penyiaran,https://twitter.com/tvr_parlemen/status/1829468114763096182#m,TVR 120- Komisi I DPR RI: RUU Penyiaran Libatkan Partisipasi Publik  Keputusan DPR RI yang melakukan penundaan sementara pembahasan Revisi UU Nomor 32 Tahun 2002 tentang Penyiaran. Mendapat dukungan&apresiasi dari Organisasi Wartawan.  #TVRParlemen #DPRRI https://piped.video/K_3871BppBA,"{'name': 'tvr.parlemen', 'username': '@tvr_parlemen', 'profile_id': '1510866232035053571', 'avatar': 'https://pbs.twimg.com/profile_images/1510866232035053571/rvU0Q4lG_bigger.jpg'}","Aug 30, 2024 · 10:36 AM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",[],[],[]
RUU Penyiaran,https://twitter.com/Mythicalforest/status/1829397155037225240#m,- Mulyono bikin wawancara doorstep palsu - Kerja jurnalis yang asli dibatasi dan direpresi  - Belum bicara soal RUU Penyiaran yang bakal melarang penayangan jurnalisme investigasi  Setan bener kelakuan Pinokio Jawa anti-demokrasi,"{'name': 'Lone Wolf', 'username': '@Mythicalforest', 'profile_id': '1506133523480002563', 'avatar': 'https://pbs.twimg.com/profile_images/1506133523480002563/u5ATP1qh_bigger.jpg'}","Aug 30, 2024 · 5:54 AM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 108, 'quotes': 0, 'likes': 248}",[],[],[]
RUU Penyiaran,https://twitter.com/TVTempoChannel/status/1829172253587603915#m,FOKUS | VIDEO REPLAY Bahaya Larangan Jurnalisme Investigasi dalam RUU Penyiaran https://piped.video/watch?v=CdaGOXefirQ #ruupenyiaran #jurnalisme #investigasi #fokus #tvtempo,"{'name': 'TV Tempo', 'username': '@TVTempoChannel', 'profile_id': '1367858109989875716', 'avatar': 'https://pbs.twimg.com/profile_images/1367858109989875716/9lyUGRfh_bigger.jpg'}","Aug 29, 2024 · 3:00 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",['https://pbs.twimg.com/media/GWKGeBQXYAAWXrc.jpg'],[],[]
RUU Penyiaran,https://twitter.com/tvr_parlemen/status/1828747819379052584#m,"Lensa Parlemen - Tunda RUU Penyiaran, DPR RI Dengar Aspirasi Masyarakat  Keputusan DPR RI yang melakukan penundaan sementara pembahasan Revisi Undang - Undang Nomor 32 Tahun 2002 tentang Penyiaran  #TVRParlemen #breakingnews #DPRRI #lensaparlemen https://piped.video/RYLf-vRF448","{'name': 'tvr.parlemen', 'username': '@tvr_parlemen', 'profile_id': '1510866232035053571', 'avatar': 'https://pbs.twimg.com/profile_images/1510866232035053571/rvU0Q4lG_bigger.jpg'}","Aug 28, 2024 · 10:53 AM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",[],[],[]
